from_address,ext_in_all_hash_cnt,ext_in_all_date_cnt,all_method_cnt,all_to_addr_cnt,ext_in_all_week_cnt,ext_in_all_month_cnt,date_range,days_from_start,first_block_date,first_transaction_hash,first_to_address,first_method,last_block_date,last_transaction_hash,last_to_address,last_method,total_fees,in_amount,out_amount
EQBmPJ68LMjiRxrt5AxzdFPpP0p0ljwDHGZHGf_a0T1swvKs,12,6,3,8,4,4,81,210,3/25/24,h1Tz4gao2173aioxKpc2R/TkjOCtXn/D8c4TaZrNpAM=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/14/24,0QzIewq5b8r9c5cZx0XkXS5bFtjcoA5n3dm3TUJYLzM=,EQCvA-GAdoU0lcaYjPOZDEnXrAF3ee0SCGu3dWzQGcAQkZtw,260734629,0.094775365,31.47945698,30.784
EQBVSsqRUIyHWOPHPY48EGqnj7Ma19RCkZ1mpcAs2jr3vQjn,11,8,5,5,6,5,127,210,3/25/24,xB/lGWfy2BKdI4tz+Vt0ZAuNu/mVpEv1BQ5L7xi6DuE=,EQBrlShcg5AZNtfhz6IDJvcew7DoD2owG6wDT-kVy-33qAmb,1354793425,7/30/24,tsj1hWgcpExFQeJ5ZcWqXQUV7R+wAylI8e/bDswOGWU=,EQBHZbLV6tALx4uzsWP-zx_eEFBzsKTBfiflCu-1A353ksLn,0,0.095092544,57.83191364,57.4
EQCNVtKD_VhbRp1IDHcrjJsRkOoku4l0lAy0d923FwVo2YBf,5,3,2,3,3,3,134,210,3/25/24,vqJyvMU1l5tEtNson1jXFA4OZKTfDDHHlm5gt9NYylE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,8/6/24,0YPMfXuJfEVuS9Zib/3hNINCa8QvqY9yD39XhD/4Huw=,EQBVxA9MkwWmfq46bv9-ikOQHXgelaFTvIo9gtR9ZLn0VoeS,0,0.035276094,1.255456733,1.21406847
EQD_3iE3kmeYBLDLlVwNtrWZZS5XNMvHby51QgTjQ0iSfCnC,16,9,3,6,6,3,126,210,3/25/24,AQvYcd34iYxADN6nb0I98I3q7QsIqAqC6h4SaiNkgV0=,EQBAjaOyi2wGWlk-EDkSabqqnF-MrrwMadnwqrurKpkla9nE,0,7/29/24,qK3BqA7IIEdqOiAkQBbJmrhIfH6s+r5ugahayQRtOQ4=,EQDD8dqOzaj4zUK6ziJOo_G2lx6qf1TEktTRkFJ7T1c_fPQb,0,0.079464734,25.95001464,25.86146876
EQACu9Mj2fTiIZtYsGmshUmFMYo_SprANDsOEaCM9Jkcu7aD,7,5,3,5,5,5,141,210,3/25/24,3Gp8I6EpxFfjbAJMdlxPms3CPuHrJQq8i5IogQcuQEE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,8/13/24,3sTqmxKMOPTgyDgQVkX1C7LPAYFFK4h/ro7QkhZfTg0=,EQCmCU6_0FNwkSKoZH1H4q7gq7mdDF1vVRl9j9ElIT-NRwhO,0,0.057871116,16.77832926,16.612
EQDHJEwkQCrhP1HOXHgM5jA54AFZaNkwEYEPiMqGC9QNnTMs,23,14,3,10,10,4,185,210,3/25/24,EqEQ2oKPPxcbk7U9LOHaC7odNlJApswH7w4oIFwLB3Y=,EQBQspxtCLkmDJlAC0jEsjJhL5Zmeko0Uak77UGsEt186Uaj,0,9/26/24,KJ8EP1zE1zn+sLUnMb0WqRntIvsqy34ODBniWTytMNg=,EQAAUrsO-0A6og-vJDWlm4oh5-JeCVZGEfa1flzM9_iyk8mZ,0,0.090008269,15.02954761,14.92416561
EQArYG4IPUd3NbklbmW8c7n7I_TSwxFKtRg_pShOSW5CCYWi,45,15,6,19,12,5,189,210,3/25/24,3+XMd7DN4RlANQmcFtyhkDlJrVXJPPf8o4HkXtRytDQ=,EQB8d5oOONkrixo3_LQ0ZbLI53bxZyFwncSwJYpaLYbPEwKg,0,9/30/24,jZQGlzrPbRqwkblyLmtHU7y22+EnHYn122titFvAMew=,EQD_zJjim3TdjUHjlAQeH4vzEQfWPD8TEcEzEyW-0tklJdfy,0,0.153678822,56.66570898,55.03544672
EQAvniU3KzzQU40Qm4ye3g3XBs8fkLTeKmZvBEtBDcvk_u2g,43,11,4,15,7,4,201,210,3/25/24,CeIdrR6S26s62B570PT9iaAkQEFNpiRKFGmU9WbQVek=,EQDPAxxs-SMr7PYit_BcryMNCUHnR_f2x3pXaRygpOScyNgo,260734629,10/12/24,RRPnf9CsABoNCqdl1w9o2nO9QZqa+EMIHVoHLSo8JxE=,EQDNTUp_jK3kMVMi5H8g03D3nGEyAski5xr32ARhWPccraM8,260734629,0.141461633,26.10023633,25.92880527
EQDQAwF-GwFA7AWXOIRYeMZoxJTLsKxT0EsRDQcqivi7W9Yx,63,10,3,28,4,2,57,210,3/25/24,eMQn9oTu7pGD1B9mt3Yddmj7Ie4ToUIkRZtj123BedQ=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/21/24,gRgbjn+OxrIJxvFroALI3Qd4/xW8StMhEQVk+hjhnog=,EQBfO_pkMRypSISEtCVt2NTHljS5DRZiCZye9lSeeXzCac2b,0,0.248803964,33.31340911,33.02459135
EQD1lKHToAVynTMAst9pOclQEFVGh2YUep85uKWrQFudk61h,6,2,2,2,2,2,0,210,3/25/24,JnNmVeKKm4Bqsf0QNW/2QKhMnpdWQFat2JzRJgt8iJ8=,EQAbqQ6s87hJw7lSByQP7rRY7z1MMhiQpZy-KoPlhtJsoA2F,1607220500,3/25/24,6MFxpXedBXOikh35zmWvRnyHkFwyT6Ot8DMYA0io3Yk=,EQA89GGP1XpDt_xkWi_6yjlSNsLh26PJUzvg3cISv1BLB1eV,0,0.035388411,2.17976618,2.140858274
EQAoicnFJuIgD8P2KPYZI-ul_Md8eKAdMns8tlrWhMIDExKs,4,1,2,3,1,1,0,210,3/25/24,/sZ97NDr4BseGDROyI/94hqXybf8oZyw+OJN3ZtHfT0=,EQDLY2hVq00Dlch8IgiIW2-OtZ3KwJenCDM5T9qsTdXjhFK6,0,3/25/24,3atKIVP0wgjQGjkM6euXQSzNq80tmKNjF+8FI35b1yY=,EQAk66uDBl-M2uadJI49lGFyP1FVo4ARy-2R55_OwRxhdBTc,20593830,0.045956183,0.270000001,0.185
EQDkLDviuByYaYW2dvAih3HnHcHrXJzEcyGSAPxvlcIMHWjL,31,15,4,15,10,5,195,210,3/25/24,zCqwJq3ARobRuB5CtwQdCxkBCLCQMLLyeDbU2znJbdY=,EQB88wizpjlCq2T4RMk_lpUTEn85mwaCYYi9Nb1c4e1rkwjM,0,10/6/24,tuG7IYIYR3dXAHpD35Df0fxU6pqIneBe+QjDGvlE9Hw=,EQC_0ScHnb7bVoyInXLkZ2G4XRHg97S9XrPKCUDaO1ZRyFhZ,0,0.151687472,43.19935989,44.83400704
EQAkrPMPMkC7glF79INjK1wFtjyG0rUIToXurrQAa9Ng0oqy,7,2,3,7,2,2,70,210,3/25/24,koKw2QGvLg2lH9xoivrcIxdfPIoNie9vP5o9zFSiq6k=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/3/24,6/VsODOnfdmvYH5dbokFZOi1aEtWR93oswxHTGHb3VQ=,EQDIS5WMBu-lkZgcQBQj9ImFV37CsYdbUczrgtZlPungs8x9,0,0.052763341,10.22086011,10.15525631
EQCqjlR51Gbk6LIB39UzOfzwk8iTqrkr9VJKXTSoLR9QhjNx,19,8,3,12,5,4,125,210,3/25/24,Xvd9oP6m5vyaBeACxbMR96XD1EXqfQLTyJR7M9/8AoM=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,7/28/24,d3gFuvzfuc7mOQsYJlqKisNNrRho20r/GOUneHBwUao=,EQCd4_iJIzId-Nr7slhefmSlNhvvpEKZtAGzoaM5ZxH2KPL3,0,0.112260749,49.39053972,49.2615499
EQA-bZpqzIEvYQRPCNHcNerx1LH9MbZQj_7tnYRCY9fWCjJ3,5,2,3,4,2,2,57,210,3/25/24,u+vt0RtP0lihvI7CXcSD3/1/Ko/O6kxnyQQ+Jo+lCR4=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/21/24,OCneVGqAsOu2TYrIhYzn41PhAAzxulwixR7suv0XLuo=,EQChF144J0oh4V--3kg0jj3gBywRlE_BBlqmulwrJ3_RDT3Y,260734629,0.034522554,0.591194851,0.322
EQAyI9bfRgWun8E3YozQ-FU6V5Q8czKNSnosexZDJ15MGwsi,17,6,3,7,4,3,58,210,3/25/24,4J5KvRvgzRiHTI4s6+XWdf9gJhMPHJGPhsajiP8Rw8A=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/22/24,18TocVkRB3OpgQcgQN54jgZ2yZIIv8bnYXe5JH8/9v0=,EQCqdvuRsVTeLy9nSI0YT6KYzVsxhoetbhWr-XSAIWZ4Lopq,0,0.074196539,2.32822114,2.24
EQBStBCBFCzf27hNmOAp997fOgifMRn_vXia_FwmD6GLRRCW,20,10,5,11,6,5,172,210,3/25/24,mUTbpKI+EC9ess1D2I2aQXctthVJRnH1nBDvXmKSM64=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/13/24,eTxqg0ck58YWKthHoRfwNaeUSn8TCHvPdS7/KdqG4yI=,EQA9nNvUSLAebJxzhHv5sxMWK_RXrxk4MYXR39JMbqvrc040,0,0.081987154,28.71392219,17.11401
EQAIkOXB5WYHF2Wof_te23ziOgCUjll8tBLCdmAnRvV5WG0P,15,9,5,12,8,6,198,210,3/25/24,fMrI/YOxMbUfIfStteovsLhh/9FLX9f+bWzJmWWMXro=,EQALh0ICRKlTjezaT9jDRr8_1CF1Ly0WqX-AFTI3qgD9wCf8,1354793425,10/9/24,fTz1U2EBQ8gYKk58/g19EdPgGUX+wakVAk9o/uVDtv0=,EQDo_mbJsbuOBL3XvwShGne_uemk1VdxH_F_hbYJtVHt8MdC,0,0.091006601,92.97497955,72.35503443
EQBv5R02V766QJdR7NR3aMv7nPvA4ktIiigWSC07AT6oZcrI,15,10,5,6,7,4,83,210,3/25/24,J+d4OfTRgwnDlC9Zfk0OCP5z0ymjLX54hj1SqTO9lYc=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/16/24,8ZLyqvjGMZ23gkeJrVCk+RHKqVJwJ/7vTH0rkjxSpLg=,EQB1s-BZm2-Qq17pHWjLDwoPDFgCHAT4O_EwDZsgPI_U4B5z,260734629,0.082978884,26.09992949,25.88607594
EQDbKHTxXyyCiXiO0GUbo5k2dJmdhMEMLUXNZiAQtS34L-zd,8,6,4,6,5,3,171,210,3/25/24,s35WQa1eLceh/qZt6ly7CfBIygfE7Nog7yy0nsj4ERk=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/12/24,tjTJ5r5IcMWOdDpYMVpPVTLPagutTzhrXWejLXdgUNM=,EQChB2eMoFG4ThuEsZ6ehlBPKJXOjNxlR5B7qKZNGIv256Da,1628779796,0.043119808,0.729845478,0.516
EQDfFZMjBK5UFkWxmEF1pmnX611vpoxKkFKV0465X15_42EK,8,4,3,6,2,2,57,210,3/25/24,8ClDv0u5IqIS++47wqgXD/hGv/1enPaSrtjrLMGgFCo=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/21/24,v35xlTUxfXLPS9/EvFWD6qekLWNzj7ALr7NCaMIurEs=,EQBroGU_IM_BV472b0AVeKzwT34y2JDpjxKsUSB48BD48qBr,0,0.052068404,0.449824433,0.391593846
EQA5x5yzax1mK-IevyHrIgDMjSuUI455VDwleIqs051YMIGz,7,4,3,5,4,3,93,210,3/25/24,lfJwoDSo0q/vBavv7JyOBu8iOStZCSCqGFtqHyZK/G0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/26/24,sGwQC96vJ/smskmfzvKU6DcO/HgaLhnM8DhX6h6R6Kg=,EQBZIuyEbu-y5dICWvN2RXyXsdsheYtgccnLWhsLh0D5FPM9,0,0.041148734,0.524654551,0.472428965
EQDYsXECIuUVtI84x1I1i8n1EsJG4PzAkLXnHnrWvKR_pwIA,412,82,13,198,22,8,202,210,3/25/24,XxI3mhaKx1XycePx1dT6/Kfi5KunhOko/Ojc+CGZpGs=,EQAafoDmRwI8p2W4MOf0sdUrOqnkSIFEWb-QreZ1g1qVOSE1,0,10/13/24,jYUACDO5hPr22uZoF853Sj6ewWJ0qICEZkvtBC2HRcY=,EQCr-R5VsuzG-UdItbHzd_akPdubv5v49-mjrq-wBwUojeuq,0,2.001982758,870.7802427,857.4996728
EQCwS6H1rZb9rNaHbwDRWI86Rv8EuCxCZGNdJLSfAWlo-9U8,10,7,3,4,5,4,154,210,3/25/24,I6fb+Kz04zw9hkKZL1KtIFEMcG+dwQnZLSOCeIQN8mI=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,8/26/24,1nDVwZ98FBbOvtqqdBqe75agttxLy/MwaGbXR3lP3s0=,EQDA3DLqodubjgWXR8COrEXxNIbW3WaQl61JB20aL0cO2az2,260734629,0.049303659,1.778644518,1.201
EQBusmvwbdllWvUJ_gD2n46aWNsuK4Ri4TFz0i1Zy0IojAof,424,141,3,15,28,8,176,210,3/25/24,KDeULY5JaXH/ClcTJtQbGBZsMLzBEnxOfwzV7EXz4zg=,EQDlePcrswTujvEpSjPZrcw0VK8AfOhMhLjxHaRUKNhOa49p,0,9/17/24,h78z9491ehwAN2z7SlylYaAxcUo9igMsRkh1mGUeRS0=,EQDo_mbJsbuOBL3XvwShGne_uemk1VdxH_F_hbYJtVHt8MdC,0,1.324672171,101.9089183,96.5399508
EQDjmOtAXy0LRjh2X7MhDUCp0WVQREvmXfZ49Ka0Lu_FY4cY,35,15,3,18,8,6,197,210,3/25/24,BdqUVxKXKjz8ygqyVC1/yeqKucLxvP9vtCM86f0uFxQ=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/8/24,EAc3xCD24eMGf/LPGz4vekAsd5Lph9+5rSt4lSnezPI=,EQAnYB28aunHDcnjmsOXnRWLRzkEn8idimDPTp6sPMs9jGxx,0,0.274154648,75.84584227,75.50674426
EQBHWxwa1bik7YJf40vFyDJWsm23tlwRRBkIlhoAYaPOE--P,39,17,4,11,7,5,140,210,3/25/24,Yso7scNxP9wCHUN8vnj4sgjiKCkjOCCbsINUZtYmJJw=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,8/12/24,CcTe1eXD1GDbur96N7Gf+rWWRKTG7Yj5GX715oDwKUA=,EQCaek6q4ML4eqhNnL91OEPQwVMtAlyi8Lv775ULNnB23bEl,0,0.156084177,40.96461216,40.7277738
EQADlTNezvWI-fgIu90q8gQOicDRsnhWbBu0g0_Dxs7KCrba,13,8,3,10,5,4,72,210,3/25/24,rvDcLzeNb5qlJ5uQ1XJaCxYvfv5s6GHyxn83tAOD9kk=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/5/24,rKwNZqt1aLem2h67xyKmigPuV08Uf/1fgghi3FpwGpg=,EQBvI36myqkCWun3E6nVkQqHrWTkuz9qZ2klJG07ia8vECoN,0,0.091932753,6.367338588,6.016528523
EQAy0bXrC6Sd3HHJOZwcWzv8SOJ0iDTa34dVsTJjEI88SRnI,85,36,4,57,13,8,191,210,3/25/24,BM9BtIGT+YjcV9YfeJPd/cULB9fb7dY93M3tXe7jHKE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/2/24,0G74VquHP3hdkD8ORijpQq6spJ8RC/sFzgXHzGRqCeo=,EQDfkUxuT4cF38_1hmqDRdprPHxb85Ss1rVkka5m2IXdrKOZ,0,0.342752041,64.71761593,64.30663427
EQCTu_Z5NHXtS3CWccfRnYaLXLCe6HQcnyhFTL419kbow0Yt,38,29,9,17,15,7,189,210,3/25/24,MA2VWWEsT6bAX8khi8dRCQo46ZlBoODFI8fwhyrbZlI=,EQCFcsYX2J8xuRrbsOVnVlA0MbIJv3X_qoNY8pkXTFOjTTHY,0,9/30/24,TWUQJVFlq8GYs9wqPPXFywIhAXfGGC+HwdDirOXVisg=,EQD-jP8E5q6n8GGOjIVQvq9JmTlQ25XLZQdGuWZfQ90Tjae8,0,0.192490724,2.661234726,2.32471
EQBB0eDhsu3xxFXdiPjx4AFQjTmGsYdCBTZujmtQDTkWNvkh,9,7,3,7,6,5,173,210,3/25/24,UAxr7Q7YEDTn/rRCEuwsksfA2ziLdRgH1qAOT+tErDk=,EQD2wZfz2wzdN9n16KAb7FBt1cImFeIVMKgqBQGMy1Z1xcDm,0,9/14/24,0ow0Gh23CUiTXy1VHffNblPQ5tEDSio4rLofAF1IoF4=,EQDYplDEnImCGbLS6seC6uVgA3fbN1gzzJqaP5IyBJ5lUv2_,0,0.039074924,1.465561843,1.404
EQB5KrtmdioovKB3q2e93HbY011ynRL1KWaa2V1oCHR8Bgmx,33,15,3,8,8,5,146,210,3/25/24,uZkYRLvO1McKquwhuG2ytnX81hbr4uwI+uI7KwJGulc=,EQDtOuHCCyPcv0LCsHMwRmErGB5rc74YVhD5kjam8tLCkmQ_,0,8/18/24,q+T8GhGdVcu29l9a0D+jEGcuK39dAQXbZPAMxBOq/a4=,EQBmzW4wYlFW0tiBgj5sP1CgSlLdYs-VpjPWM7oPYPYWQEdT,0,0.192471071,175.5157436,175.1730708
EQDwBH5duqXewqnrVQ8-VFmHYYvN8C8DuI795D3FdYNelb9w,17,11,3,11,8,5,191,210,3/25/24,eC+2mNs0oVO6Rmuq614EbWf+ymljkxcEEKh8IqA58xA=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/2/24,n3z/qqK4umemY5iyNjLKWXqgxJA4KfTteKL9Z0sAObI=,EQB717czNuKYOoTVM5uHADaoV2kTfUe3ZEohbK14Fme_3SXI,0,0.084548107,10.06314573,9.96271509
EQBeJUrhVNg3k--xNZ4UH0hANSb34XnEk90BHxE6oKfyRDso,21,16,3,16,9,6,192,210,3/25/24,FUWlRR6yyTWIcADlBYheEtG3FLGnRczh3SKSOzCTuMs=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/3/24,q6813h+0yDwzTjOzOwsdH31vaW0VsscP73kf13lE3CI=,EQD5vcDeRhwaLgAvralVC7sJXI-fc2aNcMUXqcx-BQ-OWnOZ,0,0.076679898,1.772257011,1.686857305
EQCcqzXQIOAx0QGdEa8ECkWp-0XcVh2quQRSVVdn0enwEHb1,8,5,3,5,4,2,64,210,3/25/24,sQY7v6WNOO2d9rCv0y3xOnWbEYgG3WoIX+w2EZaxAnI=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/28/24,id1zbcyEP6sM1gpYpzxFZl1LRNNUYB+yvUhG9JaovRk=,EQAI1N7M5Pyi43KeD7ZJKjVj99sC26y8XvrbxIvklJjgBEec,260734629,0.042086822,0.938063626,0.726091646
EQAvIVNflFjmlUYqMxQVaXIRseVVzyGKg-xEpyYFNslkWDks,14,5,4,8,4,3,121,210,3/25/24,tEWCctGYGvyo47LuvZcAmQcVpkbGd3m6CqpC/cz9r8I=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,7/24/24,RwuJsrIwftS8Kv5h7Kexg2hjMz6SNaQ9EemYxOKNfoA=,EQAMl6BVegC0IOZPLhLzWBHCnK4iO4G5eNu4qn_NKQnoISvm,1628779796,0.053800648,13.73433145,13.624
EQAF6_FOh6QTmsACO6lUX2FfWSZERv-wClz10lS1__PJ1tHO,12,6,3,7,3,3,11,210,3/25/24,LU+uDv6BiMtwMYWnBMaPKZmPGV58yCc0mh65QrHEYEQ=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,4/5/24,2rE7AUhFJRugv9tROdDlu0VrNQO9kq5/R7Pjd4NcMhg=,EQCX3gSz-0tKZnDOYYO8ukNd9ABbU4NJwsVHWveBwPt8o-zk,0,0.091524905,17.00337181,16.83308055
EQBVWtik74zEhwycK_rfRkNJBHM7p0kGzT-h6WKYnY_tpl09,28,18,5,21,11,8,191,210,3/25/24,xgpxgZYFIWPrLjyHOIaOA59wF6b+9MFErkLU1nIkKpI=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/2/24,Kf3xe3BdlMLK3JV9Wi+TGpgNeBDDSr0LjVY9bofSxYM=,EQC7m1us8wg8AED2J_L8qq_mtiSSbXZuXu90q0jYqVqRiHK6,0,0.098535865,8.648352408,8.42081
EQBsXOd_PznPFNEhZOWM8Z13GlvismZhHu010NOmKYnMa5Sh,15,11,5,11,10,5,188,210,3/25/24,EExVYvLeZDN2luRBUWhLZK17y9jb4Wke0VcX6xdJ1Hc=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/29/24,GvyLUD3PG1gYoWSBvU5orG7E+KiZZGMc69gQ+hfkD2k=,EQD-jP8E5q6n8GGOjIVQvq9JmTlQ25XLZQdGuWZfQ90Tjae8,0,0.1096453,32.84141504,20.89838126
EQCuc8ktIexfq1HRIYYR0nWCqEUtesozj9htjtd6VTW_5Oo4,8,4,3,5,3,2,55,210,3/25/24,MUTeBHgYe4ow9RidYiIIKCgEOZdcRDGVvY7fyLiHqAQ=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/19/24,EMTzVCZSYMtWwDzRl6FkjAtt4COClkFpplJI9ESeP/4=,EQCc9_aLQqH0OJYArGimQftEcJPjscbH-9dobnefE0nVtTB-,0,0.039839708,0.840197594,0.795790381
EQCmKgzoEaOSHkvhheNJsP7s5uedRF8cvrgtwJIyTpqh7s30,10,8,2,7,8,6,197,210,3/25/24,aBtgHSC/b0tdGoxyxCVqFpIVzNAtpaqL2rL7G0UX10o=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/8/24,qPihwDejHGZvoFn74j4JiKMQ+KMpCFadAOrm1bYQK0Y=,EQDCvvcTPn8MS0wjKxQrT3hWDWmXr9_q1SEiOv7p65AiCXoo,260734629,0.042499797,2.480725282,2.044450042
EQC1_YmqrPqJb5OGMAhDf_X-Vbl9xXiprz3S2eqKgcH3y7rn,22,14,6,11,10,5,179,210,3/25/24,rdTp1HC9GTkOChUxqiEGqYJZXFF15sR5v1VNwJwukHE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/20/24,qq0mqAOtz6h1FCrgJLoFg2Unt59Z0QGCTW3tyGoAmQI=,EQD2XT3zfp0vx4CFPJf8MIJXuGtDg9SyJIGxEWaVoF-V9DEF,0,0.08135399,0.765332307,0.663553259
EQDZ7Pv1up-rg2XJ_F1GffLnwIzYiqrAcDDTQly9C2Q4NmXP,288,51,5,129,19,7,195,210,3/25/24,rzcCpNb/JyASuuRpX30HfRTZIPR4IVhLoTPTRUAl8oQ=,EQAlhSQnsYAUlsuC9F2PZaskEFZhrupUlgFJHzQM_mRcVX4c,1607220500,10/6/24,/lmwoGO7oU4xEMRROA6fTvkdPZJE5sMG2iug+JMr2Ls=,EQCtMFuEHnVOQctqEhvQg51BQCizjaHHI8vn6kDFxszPvm9J,1607220500,0.951885956,618.2610349,612.2990221
EQCZrr225cQ6kFiY0ZKGClZYMmTT8fzmYITXrNGXna-k8FUm,16,5,4,14,4,3,55,210,3/25/24,VIibMrg8nzUJcTPvdTuKTvQfcRoClbOfWT6nOUrzQcc=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/19/24,xUzFv7BfGvQMoOPBGau3pmHAdlva1F9vVs2FhMV6U18=,EQDfv4Cqa-F4DQk4rjwtqMv3PSLXj3cIL-iA4W52RvvJHdyH,260734629,0.091265758,83.42614633,82.992
EQAaCGtF0xd_mAsgArI-FoUwY64vFpzu6-SdiACumO2UAqU7,54,17,6,30,8,5,200,210,3/25/24,ZxMiMbmgddHzbbUy3JXkcn1gYe2WYyBV/BmfuzE4gVI=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/11/24,ynb6DpvR3pIr/LO2mdNOygS4BbPsnHVWe1HNJjyA6Uk=,EQDN-2p8gwoPWk3nMX-_bE4L4zwRDscKq1uhpXj6psrIC9Qd,0,0.273435532,47.34956243,47.01219305
EQDFgJvwK49ctKEfRcabq6ayJq4vETwXXmr8ugW0zM1amogK,11,5,3,9,3,2,65,210,3/25/24,gtsEBpwXx2Wo+uiSXHqh/jGPzgCibHft0tlq2EiBdAc=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/29/24,pEfO4plR1p2+k4un6R9o4NBfEyO8I/2L+r+3nwbitL8=,EQCwisKOyeDAqpoe-bHPHK4tVOgHmeAW1M58m_JvPmt0feQ_,0,0.06279554,8.151024386,8.0729
EQC6eNvZ3kulieyj1PMOt27ExIq8Xltrg1hn8d9ER4cmny7C,21,17,6,12,10,6,174,210,3/25/24,KNiVjRJb35LYFhO4p+l3KV4i1T7SnXph4VvhE7YEjNc=,EQAtfsMzUybU3iEyN4FylIt0nfvcgOgUJuRFRrhOimeZR52q,1354793425,9/15/24,x7baBSE/UCUb+1wbQgyqkYT7tCUcr0Zgs1SFJyGEaJg=,EQDYplDEnImCGbLS6seC6uVgA3fbN1gzzJqaP5IyBJ5lUv2_,0,0.125101718,15.23923105,15.04380707
EQAyh6B9lmC0uip6bTsfRYz8xQ4sj_OWVLySM8YIk6xOgABG,4,2,3,4,2,2,72,210,3/25/24,0pKluUd0SubK4xc4dGkRmsP2BEBzJyBEjQa0BhM0UFY=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/5/24,0BhZ05rzwgwYL7ZFOpftlg4ZsiZt8nEAZfTjEw+v8cQ=,EQC3sBwNse16hsG4fSsSCIKS0MNNj_KIOpHM_bqpFbxAOHIn,0,0.029171993,12.71894207,12.68655991
EQBfSON23Q7cnyG7pDNLSAPhTrTDxwZbHhaOP3gSvl0rwsn8,9,8,4,5,5,5,123,210,3/25/24,gGH5xkt1Xc/Za7YKvX+nbnxg6F90Nl2FM+aBdNL62U0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,7/26/24,V/BvcFJahq2Kk8i3KKa3+nFHLvQYLys7fIafn9WESs4=,EQCmCU6_0FNwkSKoZH1H4q7gq7mdDF1vVRl9j9ElIT-NRwhO,0,0.045211708,0.510725959,0.426612249
EQC13wAKrsZsgVbHcYEfiOi-aAv1EJOQQang3QODwO5P0rbb,13,7,5,11,4,3,114,210,3/25/24,YJWYVRf5UdJj4W5DfDC5z4kZFC/qHn6N+3VCcI24iNk=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,7/17/24,UtDSykES5iNOnujszmQvPbNEy5okCrjY4uQJNveHzgM=,EQAsO8pQsk5vlMDXDW-mrgvXYBS_A_UEUHfSDWmm1Ri43CqQ,260734629,0.080557722,35.16472582,33.944
